label,target,corpus,target_group,Race,Religion,Gender,Sexual Orientation,Miscellaneous
offensive,['None'],change love everyone even gay nazi whitesupreamist jesus say turn cheek still turn back fuck asshole lmfao    ,['Miscellaneous'],0,0,0,0,1
offensive,['African'],oppressed nike selling shoe ghetto brother number,['Race'],1,0,0,0,0
normal,['Refugee'],legal immigrant enter country properly wait get citizenship excuse come illegally answer none america want legal immigrant help country thrive bunch freeloader looking handout,['Miscellaneous'],0,0,0,0,1
hatespeech,['Arab'],sand nigger regular nigger get right bitch,['Race'],1,0,0,0,0
offensive,['Refugee'],eh think suggest point much crime largely driven immigrant fact job getting hard find time five year ago would said sure chile may better cc user user,['Miscellaneous'],0,0,0,0,1
offensive,['Islam'],today number great inventor nikola tesla died immigrant america proud wonder invention muslim refugee bring oh yeah clock,['Religion'],0,1,0,0,0
hatespeech,"['African', 'Asian']",mainstream medium like argument many people gab interenet yo neighborhood bunch asian black moving moved because want deal genocide,"['Race', 'Race']",1,0,0,0,0
hatespeech,['Homosexual'],finally went look michael wolff retard look like goofy looking faggot,['Sexual Orientation'],0,0,0,1,0
normal,['None'],white replaced white holocaust real,['Miscellaneous'],0,0,0,0,1
hatespeech,"['Islam', 'Refugee']",interesting observation might rightist realize thing object thus cannot good evil untainted p c pablum also allow notice pattern human behavior thus conclude e g muslim immigrant net negative society,"['Religion', 'Miscellaneous']",0,1,0,0,1
normal,['Asian'],learn mark zuckerberg sjw community college russian always always caucasian european continent classifying russian indian asian classifying brazilian american,['Race'],1,0,0,0,0
normal,['African'],yeah start negative look nonwhite country nonwhite ghetto white country go difficult question,['Race'],1,0,0,0,0
normal,['Asian'],vietnamese obviously asian mizoram assamese slanted eye clearly asian living assimilating india genetically indian understanding race different culture,['Race'],1,0,0,0,0
offensive,['None'],retarded,['Miscellaneous'],0,0,0,0,1
normal,['Asian'],like japanese chinese real asian hijacked asia right called actual asian therefore cannot claim asian unless yo eye slanted naturally pow    w  l gg,['Race'],1,0,0,0,0
normal,['None'],year since white man nervous hollywood seth meyers call stupid seth meyers talking white people miss huge shift social narrative,['Miscellaneous'],0,0,0,0,1
offensive,['None'],retarded linear thinking liberal did not take institution shooting war,['Miscellaneous'],0,0,0,0,1
offensive,['Refugee'],new zealand south auckland still ok third world immigrant though lot chinese auckland beautiful small distance lovely fresh food lot job though great pay housing expensive,['Miscellaneous'],0,0,0,0,1
offensive,['Refugee'],seeing little boy king final day show much american lost obamas clinton care america power money destroying america immigrant refugee drug pouring america hurt protester way mr trump,['Miscellaneous'],0,0,0,0,1
offensive,['Christian'],quick web search turn ancient culture polygyny explicitly restricted case woman failed yield child bible restriction seen jacob child four woman simultaneously would appear simply wrong,['Religion'],0,1,0,0,0
offensive,['African'],see hilarious irony people hate trashy rachet black people using ghetto slang thot insult white woman happy snowfall day ohio i am starting feel much better youngest flu suck speakfreely,['Race'],1,0,0,0,0
offensive,['Other'],liberal retarded asshole canadian government like anyone speaks truth,['Miscellaneous'],0,0,0,0,1
offensive,['Islam'],yes forgotten part parcel comment filthy muzrat made already minimize danger useless filthy ragheads pose nothing,['Religion'],0,1,0,0,0
offensive,['Other'],user oprahwinfrey black washed speech last night spoke recytaylor raped six men mention number girl raped savagely beaten thomasalfredtaylor defended hillaryclinton user smeared girl character,['Miscellaneous'],0,0,0,0,1
hatespeech,"['Islam', 'Jewish']",instant solution redeploy u military protecting kike arab middle east border mexico user,"['Religion', 'Religion']",0,1,0,0,0
normal,"['Other', 'Refugee']",love trump care immigration undocumented immigrant come military veteran making strong stronger maga always putting americafirst turn back cruel leader like iran nk letting kim know threaten people watch,"['Miscellaneous', 'Miscellaneous']",0,0,0,0,1
hatespeech,['Islam'],fuck community keep muzzies fucking leash consider filthy,['Religion'],0,1,0,0,0
hatespeech,['African'],black provably disunited people gang violence biggie v tupac come stop cherrypicking news view support bias end,['Race'],1,0,0,0,0
hatespeech,"['African', 'Hispanic']",town live still number white thank god spic nigger year though darky working wendies though,"['Race', 'Race']",1,0,0,0,0
offensive,['None'],sure official sanctuary city might well nothing liberal politician judge lawyer etc turn everything touch filth ghetto,['Miscellaneous'],0,0,0,0,1
hatespeech,['Arab'],picture arab getting kicked arse look see meme decide post think remember congo edition lol,['Race'],1,0,0,0,0
hatespeech,['Refugee'],deport number million illegal alien replace bringing back white american abroad wonder white demographic trust,['Miscellaneous'],0,0,0,0,1
normal,['None'],needy white people cry beto maria garcía michoacan remedial human reproductive sexual instruction least could inform kamasutra offer frog position,['Miscellaneous'],0,0,0,0,1
normal,['Caucasian'],user go back white sheet hood,['Race'],1,0,0,0,0
offensive,['None'],woman spoke never raped six white men anybody,['Miscellaneous'],0,0,0,0,1
hatespeech,['African'],animosity shitskins like express towards white undying like fly celebrating feces without white western civilization collapse revert way seen homeland broke headless bereft thing love white nation,['Race'],1,0,0,0,0
offensive,['African'],amazing nigger form virtually useless mud always neglect little value add,['Race'],1,0,0,0,0
normal,['Other'],ghetto,['Miscellaneous'],0,0,0,0,1
offensive,"['African', 'Women']",seriously oprah going to get new besides white people suck white men suck even black wonderful victim gay god chosen hm,"['Race', 'Gender']",1,0,1,0,0
offensive,['Women'],men good money woman good popping baby next society remember,['Gender'],0,0,1,0,0
hatespeech,['Islam'],business number time shitty news daily libtards twat trying kill muzzies miss fuckem,['Religion'],0,1,0,0,0
hatespeech,['Homosexual'],user mentally retarded faggot,['Sexual Orientation'],0,0,0,1,0
normal,['Islam'],welp one google founder devout muslim helped kick arabspring might remember mubarak kicked supposed address crowd muslim brotherhood kicked believe look,['Religion'],0,1,0,0,0
hatespeech,['None'],diversity code word white genocide,['Miscellaneous'],0,0,0,0,1
offensive,"['Arab', 'Refugee']",bitch saudia arabia deported already,"['Race', 'Miscellaneous']",1,0,0,0,1
hatespeech,"['Homosexual', 'African']",said fake news faggot clearly whether old bearing nigger nigger nine year ninety still retarded af shit hilarious,"['Sexual Orientation', 'Race']",1,0,0,1,0
normal,['None'],ever thought writing book user humor filled peice propaganda white advocay sure make nyt best seller list,['Miscellaneous'],0,0,0,0,1
hatespeech,['Jewish'],mm differ lot whore jew wood swallowing daily perpetually swallowing clue lie arab noted war jew jew strong jew identity another talmud edict jew help jew jew network collude mobile ethno state,['Religion'],0,1,0,0,0
offensive,['Homosexual'],haiku suck as fucking faggot eat shit homo,['Sexual Orientation'],0,0,0,1,0
offensive,['None'],well come ghetto become billionaire come another country e muslim become president usa oppression,['Miscellaneous'],0,0,0,0,1
offensive,['Women'],female soldier reason cuck guess girl cuck know woman need mother cheap copy soldier,['Gender'],0,0,1,0,0
normal,"['Asian', 'Caucasian']",depression related mental illness likely genetic origin aggravated triggered social environmental change clearly happening west genetic predisposition depression also race specific white asian prone black lot le,"['Race', 'Race']",1,0,0,0,0
normal,['Jewish'],calling kike insult,['Religion'],0,1,0,0,0
normal,['Women'],damore v google lawsuit reveals shocking institutionalized racism present modern sjw tech company numerical presence woman celebrated google solely due gender presence caucasian male mocked boo,['Gender'],0,0,1,0,0
hatespeech,['Arab'],user suppose sand nigger cut head,['Race'],1,0,0,0,0
hatespeech,['Jewish'],fucking fat kike,['Religion'],0,1,0,0,0
offensive,['Jewish'],glad father seems like decent one keep listening dealt professionally large number jew year disgusting cruel mendacious people like crueler intelligent arab,['Religion'],0,1,0,0,0
normal,['None'],i am going to visit tupac shirt bulletproof vest underneath talk ghetto hiet i am going to call maself tyrone see pop playboi survive ordeal mail tape laugh,['Miscellaneous'],0,0,0,0,1
offensive,['Women'],sometimes tell woman real woman make point nature woman bitch anything order woman,['Gender'],0,0,1,0,0
offensive,['Homosexual'],stan lee doesm like faggot like harvey,['Sexual Orientation'],0,0,0,1,0
offensive,['Hispanic'],well turn ann coulter another medium whore shtick blind hatred toward hispanic truth god mercy contradict righteousness demanded somewhere left lionization immigrant coulter hatred truth,['Race'],1,0,0,0,0
normal,['None'],speaking sexual harassment abuse presidential level responding tweet summarizing oprah speech famous bill clinton sexual abuse victim juanita broaddrick said following,['Miscellaneous'],0,0,0,0,1
normal,"['Asian', 'Jewish']",memory serf ashkenazi jew east asian higher average iq,"['Race', 'Religion']",1,1,0,0,0
offensive,['Jewish'],cropped one fit story line kike mii player well full beauty,['Religion'],0,1,0,0,0
normal,['Islam'],australia noticing muslim immigrant using multiculturalism change law adding vilification law using word like racist islamophobia u original white australian govt leader allowed sudanese somalia immigrant bring terror citizen,['Religion'],0,1,0,0,0
offensive,"['Jewish', 'Refugee']",thirld world migrant deported sweden commit really serious crime questioning number jew gassed recycled lampshade alleged holocaust,"['Religion', 'Miscellaneous']",0,1,0,0,1
offensive,['None'],code word white genocide also,['Miscellaneous'],0,0,0,0,1
normal,['None'],something world wildlife allowed shoot white rhino instance unless course billionare elite even secret,['Miscellaneous'],0,0,0,0,1
normal,['None'],need kid u built immigrant without would exist white guest america maybe time go back rightfuly belongs,['Miscellaneous'],0,0,0,0,1
offensive,['Islam'],dear fellow moslem live europe need understand two fact number europe never history accepted called prophet religion islam number european perspective islam superstition uneducated arab never change attitude never,['Religion'],0,1,0,0,0
normal,['Women'],free woman rule hold head high wearing freedom pink hat vagina costume weakling support holding woman sexual offender initial bill clinton    beyourownhero maga,['Gender'],0,0,1,0,0
hatespeech,['African'],law people commit crime nigger chimp get flee da hood nigger bitch racist white want neighbor low iq logic turd flinging monkey,['Race'],1,0,0,0,0
