Labels,Targets,Corpus,None,African,Asian,Women,Caucasian,Jewish,Homosexual,Islam,Hispanic,Arab,Refugee,Economic,Other,Disability,Men,Indian,Christian,Hindu,Indigenous,Buddhism
hatespeech,['Islam'],saw a head bagger in walmart tonight st slave i have seen in my county full spaghetti vestibule hanging on the front i find it disgusting that these islamic invader are allowed to subjugate woman like that in america slavery ha been abolished here fuckislam banislam,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Women'],unnecessaryconfessions obama i hire woman because they are big fat blabbermouth evelynfarkas susanrice,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Women'],men must not confuse chivalry with letting woman walk all over you,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],major advertiser pull ad from o reilly factor after harassment report hotpagenews com are number,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,"['Caucasian', 'Refugee']",it run by a white guy why do you assume all late night food stall are run by immigrant racist white people do shitty job too,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
normal,['Refugee'],king abdullah of jordan ha agreed to open the first refugee tent city to accept the refugee currently stuck in greece and italy because hungary and poland will not take them for eight year obama said jordan would never accept refugee trump maga freedomcaucus,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
offensive,['None'],user you are retarded lol,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Islam'],do you really believe that isi radicalislam muslim care about non muslim kid no they do not they would easily chem attack usa or europe if they could gabfam speakfreely,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Arab'],more arab have perished fighting among themselves than those in the war with israel and still go on,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
offensive,['None'],yes retard that is ever so convincing mong face,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Islam'],if those dickhead are so caring about their country then they should fuck off back there and do something bunch of moslem coward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],the only weapon you have to defeat the banker is the threat of mass violence from a well organized group driven by other mean,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['African'],killing each other yes but that wa a white guy he attacked for no reason black on white violence is huge despite what our lying gov say they kill white too this wa another example of that non existent knock out game,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,"['Islam', 'Refugee']",is refusing rd world immigrant all it take to get out of the eu sound much easier than some long protracted referendum western europe is a write off it is all over but civil war between islamic cult trying to control what is left,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
offensive,['Women'],is that some american insult cancer is a bitch and i am collecting you are a fucking twat with rotting baby teeth,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,"['African', 'Caucasian']",what a number year old black man doing with a number year old white woman anyway,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Other'],to be fair liberal are constantly in number number retard mode so they do not have far to go,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
normal,['Asian'],if there wa a grand theft auto east lansing you d be able to steal so many bomb as car from the asian probably all i would do,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['African'],why do woman shower so much after being raped to get rid of the smell of fried chicken,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Islam'],why are middle class white intellectual leftist so pleased a muslim wa elected mayor of london doe not that tell you how many muslim live in the nation capital and also self destructive indoctrinated english there are now multiculturalism ha fractured my country and is not a strength sjw,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,"['Islam', 'Jewish']",the dam vile jew want a greater israel which includes all of the middle east they will ship all the towel head to europe and usa we need to blow up israel,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],poor lois lerner fear physical violence if detail of her abuse of innocent citizen is made public seems like solitary confinement is the only option,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],the bbc spent more time on allowing the word of the solicitor for the chinaman than those of assad preferring to fake the news with their interpretation of what he said their prejudice is showing,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Other'],lol trump is helping isi retarded alt righters then trump go and bomb the shit out of isi this is amazing how blown the fuck out the cucks are,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
offensive,['Jewish'],i had to remove a pro war for israel reposter from my feed it wa getting ridiculous all the nonsense that wa being reposted these people are not retarded of course they are paid to post propaganda for the military industrial complex using sock puppet account or they are just jew,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Other'],ultimately noone free shit whether to megacorps or ghetto trash never get repealed a small group is for it and everyone else is apathetic a it slightly too complicated for them to grok,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
offensive,['None'],stealth goatfucker number   ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Homosexual'],hm still confused i think i need some lunch i wa only referring to your original post about the gay sexual harassment stuff and did not see how it directly related to libertarianism,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Jewish'],i love when jew say how they really feel,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['None'],silent i have learned a lot in my life corn can be white red amp sometimes blue mar take about number year to get to and you re the biggest retard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Refugee'],even child refugee are rapist idaho anyone i have all boy they are in high school if i had elementary age kid there no way i d let them attend school with those third world heathen maga usa immigration refugee,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
normal,['None'],did user sponsor the anti trump violence today in berkeley berkeley berkeleyriots taxmarch maga,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Islam'],i further believe those who have planned a world invasion by muslim sub human should be hunted down and removed from the face of the earth they are obviously trying to kill individualism and free will they must be stopped by any mean necessary and with extreme prejudice,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Other'],i am starting to think trump is our hitler and if you actually know what i mean when i say that you are smart if you think i am saying he literally hitler you are retarded and can not make out what i am saying,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
offensive,['African'],it the current year and black in africa are still eating albino because they think it give them magical power altright,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Caucasian'],attention white south african do not become part of the world hidden history of white extermination a the white of angola rhodesia algeria mozambique did current western government hate white they engage in whiteminoritization anti white propaganda on a daily basis stay strong,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],fox news terrorist and immigrant criminal gang working together,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Other'],still not winning oreilly out over sex harassment claim turn out that mmfa organized the whole thing we are still not winning and trump is not after soros and the rest when is there going to be justice,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
normal,['None'],criticize boomer and some senile retard will reply in all cap,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Homosexual'],breastmilk ha a lot more going for it than protein and fat and coenzyme breastmilk contains mother immunoglobulin until baby can acquire them naturally in the homo agenda woman are not allowed to get credit for anything nice,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],wow thanks to having a gab ai i just realized how much le trash there is facebook the internet ghetto is littered hopefully this is the downfall of ghetto book,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,"['Islam', 'Women']",woman right activist thick a a brick idiot who set woman right so far back with her insane acceptance of a plastic version of islam sod all in the koran about wandering about like a refugee from the sue ryder charity shop with the mumps,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Women'],this is bad news for the child of millennial woman if only number of millennial woman want to be housewife that mean that potentially number of their child will not get enough time and interaction with their mother which is unhealthy i just wonder is number the floor number number,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['African'],there are no black south african they are just invader south africa belongs to the dutch settler,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Refugee'],yeah i also agree that the middle eastern one are coming mostly to hungary but these other refugee away from mudslimes are all schengen region why bother applying for refugee status when you can just move it perfectly legal,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
offensive,['Homosexual'],even a lot of the fashy youngster are fag you see a lot of that shit on chan all these faggot arguing for a nazi fag alliance society is pozzed a fuck maga,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,"['Islam', 'Women']",that probably what muslim woman think it all about trust,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Islam'],of course the most at risk though are not going there to be raped and tortured i will see if i can find you an article on just one of several case this one stood out a the filipina in question wa herself a muslim,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Islam'],fake muslim victimhood aka taquiyya aka lie azhar hussain sends himself fake threat email arrested yasmin seweid false subway attack story arrested muslim woman self inflicted slash outside trinity church ny muslim woman false hijab attack in la noor ramjanally fake kidnapping claim,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Homosexual'],no homo we smokin penis,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,"['Men', 'Women']",that rather unkind i am a mgtow working a great job with lot of woman around me going to school to become a needlessly certified computer engineer just got out of a relationship with an old classmate pathological liar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hatespeech,['Islam'],let me get this straight ok if i convert to islam i can abuse woman and child without catching any heat right i get a pas right hum,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Jewish'],please can you enlighten me a to why chabad jew think they are superior are we all not god child number is a very important number yes it not just your religious number i would welcome conversation with you to try and understand your attitude towards goyem life,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],eth · nic clean · ing ˈethnik klenzing noun the mass expulsion or killing of member of an unwanted ethnic or religious group in a society i think you are the retarded one fake victim table go  ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Islam'],despite living in the same american neighborhood for decade i somehow managed to move to a muslim country i base this on having gone food shopping today in a store over run with hijab clad terrorist,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Arab'],arab can barely build guided rocket,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
offensive,['Other'],the modern libtard political speech they do not agree with is considered violence but actual political violence they do agree with is considered speech,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
hatespeech,['Jewish'],jew are not complicated they make it seem that way azikanzi bullshit my as that made up shit all it is is jew tube tv dna ha been done some jew married into white culture in the caucus mountain we are called caucasian for a reason,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Islam'],do headscarf come with blinker because muslim woman are beaten raped molested mutilated and have all those thing happen to their child too all by the islamic community and it been happening for hundred of year but they only complain about white who treat them a equal banislam,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Islam'],she is upset by what she think will be the response to her degrading head scarf but islam follower throw acid in the face of white woman walking down the street in western country insanity is the new normal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Islam'],why are you only saying white like other race support islam i do not even think if white band together it will be enough white black asian and hispanic need to band together,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Homosexual'],number of today problem are due to people not wanting to fight like gay marriage where people just go oh ha ha that ok it not a big deal and then a few year later you are dealing with transsexual and pedophile because you were a pussy back then congratulation pussy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Islam'],if muzrats reckon muzrat country are house of peace and non muzrat country are house of war then every muzrat in non muzrat country should be considered a soldier or spy behind enemy line,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Women'],stop saying hillary clinton lost because she a woman the corrupt bitch doe not even help woman and girl banfgm banslavery maga speakfreely gabfam trump,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
